path	top_level	audit_unit	status	evidence_refs	cross_refs	notes
internal/consumer/orchestrator.go	internal	internal/consumer/orchestrator.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/consumer/orchestrator_test.go	internal	internal/consumer/orchestrator_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/consumer/source.go	internal	internal/consumer/source.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/dispatcher/contract_call_test.go	internal	internal/dispatcher/contract_call_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/dispatcher/contract_event_conv_test.go	internal	internal/dispatcher/contract_event_conv_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/dispatcher/dispatcher.go	internal	internal/dispatcher/dispatcher.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/dispatcher/dispatcher_test.go	internal	internal/dispatcher/dispatcher_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/dispatcher/entry_decoder_test.go	internal	internal/dispatcher/entry_decoder_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/dispatcher/extract_invoke_reject_test.go	internal	internal/dispatcher/extract_invoke_reject_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/dispatcher/helpers_test.go	internal	internal/dispatcher/helpers_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/dispatcher/routing_test.go	internal	internal/dispatcher/routing_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/dispatcher/testutil_test.go	internal	internal/dispatcher/testutil_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/divergence/chainlink.go	internal	internal/divergence/chainlink.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/divergence/chainlink_test.go	internal	internal/divergence/chainlink_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/divergence/coingecko.go	internal	internal/divergence/coingecko.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/divergence/compare.go	internal	internal/divergence/compare.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/divergence/divergence_test.go	internal	internal/divergence/divergence_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/divergence/doc.go	internal	internal/divergence/doc.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/divergence/reference.go	internal	internal/divergence/reference.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/divergence/worker.go	internal	internal/divergence/worker.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/divergence/worker_test.go	internal	internal/divergence/worker_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/events/event.go	internal	internal/events/event.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/hashdb/hashdb.go	internal	internal/hashdb/hashdb.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/hashdb/hashdb_test.go	internal	internal/hashdb/hashdb_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/ledgerstream/ledgerstream.go	internal	internal/ledgerstream/ledgerstream.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/ledgerstream/ledgerstream_buffered_test.go	internal	internal/ledgerstream/ledgerstream_buffered_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/ledgerstream/ledgerstream_test.go	internal	internal/ledgerstream/ledgerstream_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/ledgerstream/seamed.go	internal	internal/ledgerstream/seamed.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/ledgerstream/seamed_test.go	internal	internal/ledgerstream/seamed_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/metadata/cache.go	internal	internal/metadata/cache.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/metadata/cache_test.go	internal	internal/metadata/cache_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/metadata/doc.go	internal	internal/metadata/doc.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/metadata/domain_validator_test.go	internal	internal/metadata/domain_validator_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/metadata/helpers_test.go	internal	internal/metadata/helpers_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/metadata/lcm_resolver.go	internal	internal/metadata/lcm_resolver.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/metadata/lcm_resolver_helpers.go	internal	internal/metadata/lcm_resolver_helpers.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/metadata/lcm_resolver_test.go	internal	internal/metadata/lcm_resolver_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/metadata/sep1.go	internal	internal/metadata/sep1.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/metadata/sep1_test.go	internal	internal/metadata/sep1_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/metadata/ssrf_internal_test.go	internal	internal/metadata/ssrf_internal_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/obs/doc.go	internal	internal/obs/doc.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/obs/http_middleware.go	internal	internal/obs/http_middleware.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/obs/log.go	internal	internal/obs/log.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/obs/log_test.go	internal	internal/obs/log_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/obs/metrics.go	internal	internal/obs/metrics.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/obs/metrics_test.go	internal	internal/obs/metrics_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/obs/middleware_unit_test.go	internal	internal/obs/middleware_unit_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/pipeline/datastore.go	internal	internal/pipeline/datastore.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/pipeline/dispatcher.go	internal	internal/pipeline/dispatcher.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/pipeline/dispatcher_test.go	internal	internal/pipeline/dispatcher_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/pipeline/processor.go	internal	internal/pipeline/processor.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/pipeline/processor_test.go	internal	internal/pipeline/processor_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/pipeline/sink.go	internal	internal/pipeline/sink.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/ratelimit/bucket.go	internal	internal/ratelimit/bucket.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/ratelimit/bucket_edges_test.go	internal	internal/ratelimit/bucket_edges_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/ratelimit/bucket_test.go	internal	internal/ratelimit/bucket_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/ratelimit/doc.go	internal	internal/ratelimit/doc.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/scval/must_encoders_test.go	internal	internal/scval/must_encoders_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/scval/scval.go	internal	internal/scval/scval.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/scval/scval_test.go	internal	internal/scval/scval_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/accounts/consumer.go	internal	internal/sources/accounts	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/accounts/decode.go	internal	internal/sources/accounts	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/accounts/dispatcher_adapter.go	internal	internal/sources/accounts	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/accounts/dispatcher_adapter_test.go	internal	internal/sources/accounts	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/accounts/doc.go	internal	internal/sources/accounts	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/accounts/events.go	internal	internal/sources/accounts	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/aquarius/README.md	internal	internal/sources/aquarius	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/aquarius/adapter_test.go	internal	internal/sources/aquarius	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/aquarius/consumer.go	internal	internal/sources/aquarius	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/aquarius/decode.go	internal	internal/sources/aquarius	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/aquarius/decode_test.go	internal	internal/sources/aquarius	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/aquarius/dispatcher_adapter.go	internal	internal/sources/aquarius	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/aquarius/events.go	internal	internal/sources/aquarius	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/aquarius/real_fixture_test.go	internal	internal/sources/aquarius	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/aquarius/source_test.go	internal	internal/sources/aquarius	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/aquarius/topic_decoder_reject_test.go	internal	internal/sources/aquarius	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/band/README.md	internal	internal/sources/band	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/band/adapter_test.go	internal	internal/sources/band	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/band/consumer.go	internal	internal/sources/band	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/band/decode.go	internal	internal/sources/band	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/band/decode_relay_rejects_test.go	internal	internal/sources/band	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/band/decode_test.go	internal	internal/sources/band	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/band/dispatcher_adapter.go	internal	internal/sources/band	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/band/events.go	internal	internal/sources/band	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/band/helpers_test.go	internal	internal/sources/band	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/blend/README.md	internal	internal/sources/blend	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/blend/auction_data.go	internal	internal/sources/blend	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/blend/consumer.go	internal	internal/sources/blend	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/blend/decode.go	internal	internal/sources/blend	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/blend/decode_test.go	internal	internal/sources/blend	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/blend/dispatcher_adapter.go	internal	internal/sources/blend	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/blend/events.go	internal	internal/sources/blend	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/claimable_balances/consumer.go	internal	internal/sources/claimable_balances	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/claimable_balances/decode.go	internal	internal/sources/claimable_balances	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/claimable_balances/dispatcher_adapter.go	internal	internal/sources/claimable_balances	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/claimable_balances/dispatcher_adapter_test.go	internal	internal/sources/claimable_balances	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/claimable_balances/doc.go	internal	internal/sources/claimable_balances	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/claimable_balances/events.go	internal	internal/sources/claimable_balances	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/comet/README.md	internal	internal/sources/comet	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/comet/adapter_test.go	internal	internal/sources/comet	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/comet/consumer.go	internal	internal/sources/comet	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/comet/decode.go	internal	internal/sources/comet	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/comet/decode_body_reject_test.go	internal	internal/sources/comet	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/comet/decode_test.go	internal	internal/sources/comet	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/comet/dispatcher_adapter.go	internal	internal/sources/comet	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/comet/events.go	internal	internal/sources/comet	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/README.md	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/binance/adapter_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/binance/backfill.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/binance/backfill_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/binance/events.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/binance/jitter_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/binance/pairs.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/binance/parse.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/binance/parse_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/binance/restbase_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/binance/start_errors_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/binance/streamer.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/binance/streamer_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/bitstamp/adapter_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/bitstamp/backfill.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/bitstamp/backfill_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/bitstamp/candle_to_trade_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/bitstamp/decimal_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/bitstamp/events.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/bitstamp/helpers_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/bitstamp/pairs.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/bitstamp/parse.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/bitstamp/parse_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/bitstamp/restbase_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/bitstamp/start_errors_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/bitstamp/streamer.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/bitstamp/streamer_helpers_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/coinbase/adapter_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/coinbase/backfill.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/coinbase/backfill_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/coinbase/candle_helpers_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/coinbase/candle_to_trade_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/coinbase/decimal_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/coinbase/events.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/coinbase/pairs.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/coinbase/parse.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/coinbase/parse_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/coinbase/restbase_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/coinbase/start_errors_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/coinbase/streamer.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/coinbase/streamer_helpers_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/coingecko/decimal_helpers_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/coingecko/identity_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/coingecko/poller.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/coingecko/poller_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/coinmarketcap/decimal_helpers_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/coinmarketcap/identity_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/coinmarketcap/poller.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/coinmarketcap/poller_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/cryptocompare/decimal_helpers_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/cryptocompare/identity_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/cryptocompare/poller.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/cryptocompare/poller_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/ecb/decimal_helpers_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/ecb/identity_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/ecb/poller.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/ecb/poller_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/exchangeratesapi/decimal_helpers_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/exchangeratesapi/events.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/exchangeratesapi/identity_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/exchangeratesapi/poller.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/exchangeratesapi/poller_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/framework.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/framework_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/kraken/adapter_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/kraken/backfill.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/kraken/backfill_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/kraken/candle_helpers_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/kraken/events.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/kraken/intat_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/kraken/pairs.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/kraken/parse.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/kraken/parse_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/kraken/restbase_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/kraken/start_errors_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/kraken/streamer.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/kraken/streamer_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/polygonforex/decimal_helpers_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/polygonforex/events.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/polygonforex/identity_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/polygonforex/poller.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/polygonforex/poller_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/registry.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/runner.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/runner_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/external/runner_trade_test.go	internal	internal/sources/external	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/liquidity_pools/consumer.go	internal	internal/sources/liquidity_pools	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/liquidity_pools/dispatcher_adapter.go	internal	internal/sources/liquidity_pools	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/liquidity_pools/dispatcher_adapter_test.go	internal	internal/sources/liquidity_pools	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/liquidity_pools/doc.go	internal	internal/sources/liquidity_pools	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/liquidity_pools/events.go	internal	internal/sources/liquidity_pools	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/phoenix/README.md	internal	internal/sources/phoenix	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/sources/phoenix/adapter_test.go	internal	internal/sources/phoenix	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
