file_path	file_kind	workstream	status	evidence_refs	notes
internal/storage/timescale/doc.go	runtime	W09	todo		
internal/storage/timescale/freeze_events.go	runtime	W09	todo		
internal/storage/timescale/fx_quotes.go	runtime	W09	todo		
internal/storage/timescale/issuers.go	runtime	W09	todo		
internal/storage/timescale/markets.go	runtime	W09	todo		
internal/storage/timescale/markets_cursor_validate_test.go	test	W09	todo		
internal/storage/timescale/network_stats.go	runtime	W09	todo		
internal/storage/timescale/oracle.go	runtime	W09	todo		
internal/storage/timescale/phoenix_liquidity.go	runtime	W09	todo		
internal/storage/timescale/phoenix_stake_events.go	runtime	W09	todo		
internal/storage/timescale/price_source_contributions.go	runtime	W09	todo		
internal/storage/timescale/rozo_events.go	runtime	W09	todo		
internal/storage/timescale/sep41_supply_events.go	runtime	W09	todo		
internal/storage/timescale/sep41_supply_events_test.go	test	W09	todo		
internal/storage/timescale/soroban_events.go	runtime	W09	todo		
internal/storage/timescale/soroswap_pairs.go	runtime	W09	todo		
internal/storage/timescale/soroswap_pairs_test.go	test	W09	todo		
internal/storage/timescale/soroswap_skim_events.go	runtime	W09	todo		
internal/storage/timescale/sources_stats.go	runtime	W09	todo		
internal/storage/timescale/store.go	runtime	W09	todo		
internal/storage/timescale/supply.go	runtime	W09	todo		
internal/storage/timescale/supply_test.go	test	W09	todo		
internal/storage/timescale/trades.go	runtime	W09	todo		
internal/storage/timescale/trades_usd_volume_test.go	test	W09	todo		
internal/storage/timescale/usd_fx_resolver.go	runtime	W09	todo		
internal/storage/timescale/usd_fx_resolver_test.go	test	W09	todo		
internal/storage/timescale/usd_volume_quote_spec.go	runtime	W09	todo		
internal/supply/classic.go	runtime	W12	todo		
internal/supply/classic_test.go	test	W12	todo		
internal/supply/config_reader.go	runtime	W12	todo		
internal/supply/config_reader_test.go	test	W12	todo		
internal/supply/crosscheck.go	runtime	W12	todo		
internal/supply/crosscheck_refresher.go	runtime	W12	todo		
internal/supply/crosscheck_refresher_test.go	test	W12	todo		
internal/supply/crosscheck_test.go	test	W12	todo		
internal/supply/doc.go	runtime	W12	todo		
internal/supply/key.go	runtime	W12	todo		
internal/supply/lcm_reader.go	runtime	W12	todo		
internal/supply/lcm_reader_test.go	test	W12	todo		
internal/supply/overlay.go	runtime	W12	todo		
internal/supply/overlay_test.go	test	W12	todo		
internal/supply/policy.go	runtime	W12	todo		
internal/supply/policy_test.go	test	W12	todo		
internal/supply/refresher.go	runtime	W12	todo		
internal/supply/refresher_test.go	test	W12	todo		
internal/supply/sep41.go	runtime	W12	todo		
internal/supply/sep41_test.go	test	W12	todo		
internal/supply/storage_classic_reader.go	runtime	W12	todo		
internal/supply/storage_classic_reader_test.go	test	W12	todo		
internal/supply/storage_sep41_reader.go	runtime	W12	todo		
internal/supply/storage_sep41_reader_test.go	test	W12	todo		
internal/supply/supply.go	runtime	W12	todo		
internal/supply/textfile.go	runtime	W12	todo		
internal/supply/textfile_test.go	test	W12	todo		
internal/supply/xlm.go	runtime	W12	todo		
internal/supply/xlm_test.go	test	W12	todo		
internal/usage/counter.go	runtime	W19	todo		
internal/usage/counter_test.go	test	W19	todo		
internal/version/version.go	runtime	W01	todo		
internal/version/version_test.go	test	W01	todo		
migrations/0001_create_trades_hypertable.down.sql	migration	W09	todo		
migrations/0001_create_trades_hypertable.up.sql	migration	W09	todo		
migrations/0002_create_price_aggregates.down.sql	migration	W09	todo		
migrations/0002_create_price_aggregates.up.sql	migration	W09	todo		
migrations/0003_create_oracle_updates_hypertable.down.sql	migration	W09	todo		
migrations/0003_create_oracle_updates_hypertable.up.sql	migration	W09	todo		
migrations/0004_relax_trades_ledger_for_offchain.down.sql	migration	W09	todo		
migrations/0004_relax_trades_ledger_for_offchain.up.sql	migration	W09	todo		
migrations/0005_create_asset_supply_history.down.sql	migration	W09	todo		
migrations/0005_create_asset_supply_history.up.sql	migration	W09	todo		
migrations/0006_create_discovered_assets.down.sql	migration	W09	todo		
migrations/0006_create_discovered_assets.up.sql	migration	W09	todo		
migrations/0007_create_volatility_baseline.down.sql	migration	W09	todo		
migrations/0007_create_volatility_baseline.up.sql	migration	W09	todo		
migrations/0008_add_multi_window_baseline.down.sql	migration	W09	todo		
migrations/0008_add_multi_window_baseline.up.sql	migration	W09	todo		
migrations/0009_create_blend_auctions.down.sql	migration	W09	todo		
migrations/0009_create_blend_auctions.up.sql	migration	W09	todo		
migrations/0010_create_account_observations.down.sql	migration	W09	todo		
migrations/0010_create_account_observations.up.sql	migration	W09	todo		
migrations/0011_create_trustline_observations.down.sql	migration	W09	todo		
migrations/0011_create_trustline_observations.up.sql	migration	W09	todo		
migrations/0012_create_claimable_observations.down.sql	migration	W09	todo		
migrations/0012_create_claimable_observations.up.sql	migration	W09	todo		
migrations/0013_create_lp_reserve_observations.down.sql	migration	W09	todo		
migrations/0013_create_lp_reserve_observations.up.sql	migration	W09	todo		
migrations/0014_create_sac_balance_observations.down.sql	migration	W09	todo		
migrations/0014_create_sac_balance_observations.up.sql	migration	W09	todo		
migrations/0015_create_sep41_supply_events.down.sql	migration	W09	todo		
migrations/0015_create_sep41_supply_events.up.sql	migration	W09	todo		
migrations/0016_create_soroswap_pairs.down.sql	migration	W09	todo		
migrations/0016_create_soroswap_pairs.up.sql	migration	W09	todo		
migrations/0017_create_wasm_history.down.sql	migration	W09	todo		
migrations/0017_create_wasm_history.up.sql	migration	W09	todo		
migrations/0018_create_freeze_events.down.sql	migration	W09	todo		
migrations/0018_create_freeze_events.up.sql	migration	W09	todo		
migrations/0019_create_divergence_observations.down.sql	migration	W09	todo		
migrations/0019_create_divergence_observations.up.sql	migration	W09	todo		
migrations/0020_create_decoder_stats_5m.down.sql	migration	W09	todo		
migrations/0020_create_decoder_stats_5m.up.sql	migration	W09	todo		
migrations/0021_create_tvl_and_mev.down.sql	migration	W09	todo		
migrations/0021_create_tvl_and_mev.up.sql	migration	W09	todo		
migrations/0022_create_change_summary_5m.down.sql	migration	W09	todo		
migrations/0022_create_change_summary_5m.up.sql	migration	W09	todo		
migrations/0023_create_classic_asset_registry.down.sql	migration	W09	todo		
migrations/0023_create_classic_asset_registry.up.sql	migration	W09	todo		
migrations/0024_create_classic_asset_stats_5m.down.sql	migration	W09	todo		
migrations/0024_create_classic_asset_stats_5m.up.sql	migration	W09	todo		
migrations/0025_create_routers_and_attribution.down.sql	migration	W09	todo		
migrations/0025_create_routers_and_attribution.up.sql	migration	W09	todo		
migrations/0026_create_source_contributions_and_sdex_offers.down.sql	migration	W09	todo		
migrations/0026_create_source_contributions_and_sdex_offers.up.sql	migration	W09	todo		
migrations/0027_platform_v1_schema.down.sql	migration	W09	todo		
migrations/0027_platform_v1_schema.up.sql	migration	W09	todo		
migrations/0028_create_fx_quotes.down.sql	migration	W09	todo		
migrations/0028_create_fx_quotes.up.sql	migration	W09	todo		
migrations/0029_drop_unused_blend_jsonb_gin_indexes.down.sql	migration	W09	todo		
migrations/0029_drop_unused_blend_jsonb_gin_indexes.up.sql	migration	W09	todo		
migrations/0030_asset_supply_history_unique_constraint.down.sql	migration	W09	todo		
migrations/0030_asset_supply_history_unique_constraint.up.sql	migration	W09	todo		
migrations/0031_remove_trades_retention.down.sql	migration	W09	todo		
migrations/0031_remove_trades_retention.up.sql	migration	W09	todo		
migrations/0032_seed_soroswap_router.down.sql	migration	W09	todo		
migrations/0032_seed_soroswap_router.up.sql	migration	W09	todo		
migrations/0033_seed_defindex_vaults.down.sql	migration	W09	todo		
migrations/0033_seed_defindex_vaults.up.sql	migration	W09	todo		
migrations/0034_oracle_price_aggregates.down.sql	migration	W09	todo		
migrations/0034_oracle_price_aggregates.up.sql	migration	W09	todo		
migrations/0035_create_source_entry_counts.down.sql	migration	W09	todo		
migrations/0035_create_source_entry_counts.up.sql	migration	W09	todo		
migrations/0036_create_pools_per_source_cagg.down.sql	migration	W09	todo		
migrations/0036_create_pools_per_source_cagg.up.sql	migration	W09	todo		
migrations/0037_trades_pair_source_ts_index.down.sql	migration	W09	todo		
migrations/0037_trades_pair_source_ts_index.up.sql	migration	W09	todo		
migrations/0038_create_cctp_events.down.sql	migration	W09	todo		
migrations/0038_create_cctp_events.up.sql	migration	W09	todo		
migrations/0039_create_rozo_events.down.sql	migration	W09	todo		
migrations/0039_create_rozo_events.up.sql	migration	W09	todo		
migrations/0040_remove_oracle_updates_retention.down.sql	migration	W09	todo		
migrations/0040_remove_oracle_updates_retention.up.sql	migration	W09	todo		
migrations/0041_create_soroban_events.down.sql	migration	W09	todo		
migrations/0041_create_soroban_events.up.sql	migration	W09	todo		
migrations/0042_create_comet_liquidity.down.sql	migration	W09	todo		
migrations/0042_create_comet_liquidity.up.sql	migration	W09	todo		
migrations/0043_create_soroswap_skim_events.down.sql	migration	W09	todo		
migrations/0043_create_soroswap_skim_events.up.sql	migration	W09	todo		
migrations/0044_create_phoenix_liquidity_and_stake.down.sql	migration	W09	todo		
migrations/0044_create_phoenix_liquidity_and_stake.up.sql	migration	W09	todo		
migrations/0045_create_blend_money_market.down.sql	migration	W09	todo		
migrations/0045_create_blend_money_market.up.sql	migration	W09	todo		
migrations/README.md	documentation	W09	todo		
openapi/rates-engine.v1.yaml	config	W11	todo		
pkg/client/asset_detail_test.go	test	W11	todo		
pkg/client/client.go	runtime	W11	todo		
pkg/client/client_test.go	test	W11	todo		
pkg/client/doc.go	runtime	W11	todo		
pkg/client/endpoints.go	runtime	W11	todo		
pkg/client/endpoints_test.go	test	W11	todo		
pkg/client/errors.go	runtime	W11	todo		
pkg/client/errors_test.go	test	W11	todo		
pkg/client/example_test.go	test	W11	todo		
pkg/client/types.go	runtime	W11	todo		
scripts/ci/lint-actions-pinning.sh	script	W03	todo		
scripts/ci/lint-docs.sh	script	W03	todo		
scripts/ci/lint-imports.baseline	script	W03	todo		
scripts/ci/lint-imports.sh	script	W03	todo		
scripts/ci/lint-openapi-urls/main.go	runtime	W03	todo		
scripts/ci/lint-openapi-urls/main_test.go	test	W03	todo		
scripts/ci/verify-launch-ready/main.go	runtime	W03	todo		
scripts/ci/verify-launch-ready/main_test.go	test	W03	todo		
scripts/dev/api-latency-sweep.sh	script	W03	todo		
scripts/dev/audit-public-api.sh	script	W03	todo		
scripts/dev/capture-aquarius-fixtures.sh	script	W03	todo		
scripts/dev/capture-phoenix-fixtures.sh	script	W03	todo		
scripts/dev/capture-reflector-fixtures.sh	script	W03	todo		
scripts/dev/capture-soroswap-fixtures.sh	script	W03	todo		
scripts/dev/cut-release.sh	script	W03	todo		
scripts/dev/decode-scval/main.go	runtime	W03	todo		
scripts/dev/docs-api.sh	script	W03	todo		
scripts/dev/docs-postman.sh	script	W03	todo		
scripts/dev/encode-topics/main.go	runtime	W03	todo		
scripts/dev/r1-smoke.sh	script	W03	todo		
scripts/dev/sb-events-reset-cursors.sql	script	W03	todo		
scripts/dev/verify-cdn.sh	script	W03	todo		
scripts/dev/verify-cross-region.sh	script	W03	todo		
scripts/dev/verify.sh	script	W03	todo		
scripts/dev/wait-pr-checks.sh	script	W03	todo		
scripts/ops/cf-pages-bootstrap.sh	script	W13	todo		
scripts/ops/circulation-fetch/main.go	runtime	W13	todo		
scripts/ops/fx-history-backfill/main.go	runtime	W13	todo		
scripts/ops/pre-launch-check.sh	script	W13	todo		
scripts/ops/recompute-usd-volume-soroban.sql	script	W13	todo		
test/chaos/README.md	documentation	W15	todo		
test/chaos/doc.go	runtime	W15	todo		
test/chaos/reports/.gitkeep	unknown	W15	todo		
test/chaos/reports/2026-05-03-launch-cut/RETRO.md	documentation	W15	todo		
test/chaos/reports/2026-05-03-launch-cut/chaos-run-20260503-181047.md	documentation	W15	todo		
test/chaos/reports/2026-05-03-launch-cut/chaos-run-20260503-181050.md	documentation	W15	todo		
test/chaos/reports/2026-05-03-launch-cut/chaos-run-20260503-181059.md	documentation	W15	todo		
test/chaos/run.sh	script	W15	todo		
test/chaos/scenarios/01-redis-down.sh	script	W15	todo		
test/chaos/scenarios/02-timescale-down.sh	script	W15	todo		
test/chaos/scenarios/03-redis-network-partition.sh	script	W15	todo		
test/chaos/scenarios/lib/common.sh	script	W15	todo		
test/fixtures/aquarius/README.md	fixture	W07	todo		
test/fixtures/aquarius/v2-2026-04-23/trade_62150001_78d86d0651d6.json	fixture	W07	todo		
test/fixtures/aquarius/v2-2026-04-23/trade_62150002_c10926193bbf.json	fixture	W07	todo		
test/fixtures/aquarius/v2-2026-04-23/trade_62150008_011e6da020d0.json	fixture	W07	todo		
test/fixtures/aquarius/v2-2026-04-23/trade_62150009_f198ed9bbf20.json	fixture	W07	todo		
test/fixtures/aquarius/v2-2026-04-23/trade_62150015_bfcaf29a700e.json	fixture	W07	todo		
test/fixtures/aquarius/v2-2026-04-23/trade_62150016_867a58fc1074.json	fixture	W07	todo		
test/fixtures/phoenix/README.md	fixture	W07	todo		
test/fixtures/phoenix/v1-2026-04-23/swap_62152147_e02dd755d908_op0.json	fixture	W07	todo		
test/fixtures/phoenix/v1-2026-04-23/swap_62152151_3344df48208d_op0.json	fixture	W07	todo		
test/fixtures/phoenix/v1-2026-04-23/swap_62152161_a6ba62489188_op0.json	fixture	W07	todo		
test/fixtures/phoenix/v1-2026-04-23/swap_62152205_0380cf639c03_op0.json	fixture	W07	todo		
test/fixtures/phoenix/v1-2026-04-23/swap_62152230_f7f2d72d76ed_op0.json	fixture	W07	todo		
test/fixtures/reflector/README.md	fixture	W07	todo		
test/fixtures/reflector/v6-2026-04-23/62251160_9322ba2f5c95.json	fixture	W07	todo		
test/fixtures/reflector/v6-2026-04-23/62251211_f59b732d06a5.json	fixture	W07	todo		
test/fixtures/reflector/v6-2026-04-23/62251212_9cb88c0d16be.json	fixture	W07	todo		
test/fixtures/reflector/v6-2026-04-23/62251214_7b118512cb3c.json	fixture	W07	todo		
test/fixtures/reflector/v6-2026-04-23/62251264_05abe847b5e7.json	fixture	W07	todo		
test/fixtures/reflector/v6-2026-04-23/62251264_6ffecff3710f.json	fixture	W07	todo		
test/fixtures/reflector/v6-2026-04-23/62251266_eb374149026f.json	fixture	W07	todo		
test/fixtures/reflector/v6-2026-04-23/62251315_249d802c22ac.json	fixture	W07	todo		
test/fixtures/reflector/v6-2026-04-23/62251318_16fe2dc65f04.json	fixture	W07	todo		
test/fixtures/reflector/v6-2026-04-23/62251319_fe831d797869.json	fixture	W07	todo		
test/fixtures/soroswap/README.md	fixture	W07	todo		
test/fixtures/soroswap/v1-2026-04-23/swap_62150023_c14ce685522b.json	fixture	W07	todo		
test/fixtures/soroswap/v1-2026-04-23/swap_62150119_10545d5bab5b.json	fixture	W07	todo		
test/fixtures/soroswap/v1-2026-04-23/swap_62150120_b981c9dfcf4a.json	fixture	W07	todo		
test/fixtures/soroswap/v1-2026-04-23/swap_62150123_8e026f1fc1fe.json	fixture	W07	todo		
test/fixtures/soroswap/v1-2026-04-23/swap_62150250_1103f839cf9e.json	fixture	W07	todo		
test/fixtures/soroswap/v1-2026-04-23/swap_62240138_27ed2ab56d42.json	fixture	W07	todo		
test/fixtures/soroswap/v1-2026-04-23/swap_62240235_57fc5f567ba7.json	fixture	W07	todo		
test/fixtures/soroswap/v1-2026-04-23/swap_62240240_47a924fb69c5.json	fixture	W07	todo		
test/fixtures/soroswap/v1-2026-04-23/sync_62150023_c14ce685522b.json	fixture	W07	todo		
test/fixtures/soroswap/v1-2026-04-23/sync_62150119_10545d5bab5b.json	fixture	W07	todo		
test/fixtures/soroswap/v1-2026-04-23/sync_62150120_b981c9dfcf4a.json	fixture	W07	todo		
test/fixtures/soroswap/v1-2026-04-23/sync_62150123_8e026f1fc1fe.json	fixture	W07	todo		
test/fixtures/soroswap/v1-2026-04-23/sync_62150250_1103f839cf9e.json	fixture	W07	todo		
test/fixtures/soroswap/v1-2026-04-23/sync_62240138_27ed2ab56d42.json	fixture	W07	todo		
test/fixtures/soroswap/v1-2026-04-23/sync_62240235_57fc5f567ba7.json	fixture	W07	todo		
test/fixtures/soroswap/v1-2026-04-23/sync_62240240_47a924fb69c5.json	fixture	W07	todo		
test/integration/api_registry_cursors_test.go	test	W15	todo		
test/integration/api_test.go	test	W15	todo		
test/integration/asset_registry_replay_test.go	test	W15	todo		
test/integration/assets_test.go	test	W15	todo		
test/integration/baseline_storage_test.go	test	W15	todo		
test/integration/blend_money_market_storage_test.go	test	W15	todo		
test/integration/classic_supply_storage_test.go	test	W15	todo		
test/integration/comet_liquidity_storage_test.go	test	W15	todo		
test/integration/decoders_to_storage_test.go	test	W15	todo		
test/integration/discovery_test.go	test	W15	todo		
test/integration/doc.go	runtime	W15	todo		
test/integration/external_fleet_test.go	test	W15	todo		
test/integration/freeze_events_test.go	test	W15	todo		
test/integration/fx_quote_at_or_before_test.go	test	W15	todo		
test/integration/issuers_coins_storage_test.go	test	W15	todo		
test/integration/ledgerstream_to_storage_test.go	test	W15	todo		
test/integration/migrations_test.go	test	W15	todo		
test/integration/phoenix_liquidity_storage_test.go	test	W15	todo		
test/integration/platform_postgres_stores_test.go	test	W15	todo		
test/integration/sep41_supply_storage_test.go	test	W15	todo		
test/integration/soroban_events_storage_test.go	test	W15	todo		
test/integration/soroswap_skim_events_storage_test.go	test	W15	todo		
test/integration/source_entry_counts_test.go	test	W15	todo		
test/integration/storage_test.go	test	W15	todo		
test/integration/supply_storage_test.go	test	W15	todo		
test/integration/trades_range_test.go	test	W15	todo		
test/integration/trades_usd_volume_test.go	test	W15	todo		
test/integration/usd_fx_resolver_test.go	test	W15	todo		
test/load/README.md	documentation	W15	todo		
test/load/doc.go	runtime	W15	todo		
test/load/docker-compose.k6.yaml	config	W15	todo		
test/load/reports/README.md	documentation	W15	todo		
test/load/scenarios/01-price-hot-path.js	frontend	W15	todo		
test/load/scenarios/02-vwap-twap.js	frontend	W15	todo		
test/load/scenarios/03-history.js	frontend	W15	todo		
test/load/scenarios/04-batch.js	frontend	W15	todo		
test/load/scenarios/05-streaming.js	frontend	W15	todo		
test/load/scenarios/06-mixed-realistic.js	frontend	W15	todo		
test/load/scenarios/07-catalogue-browse.js	frontend	W15	todo		
test/load/scenarios/99-spike.js	frontend	W15	todo		
test/load/scenarios/lib/alertmanager.js	frontend	W15	todo		
test/load/scenarios/lib/env.js	frontend	W15	todo		
test/load/scenarios/lib/pairs.js	frontend	W15	todo		
test/load/scenarios/lib/thresholds.js	frontend	W15	todo		
test/load/scenarios/lib/warmup.js	frontend	W15	todo		
web/dashboard/.eslintrc.json	frontend	W17	todo		
web/dashboard/.gitignore	frontend	W17	todo		
web/dashboard/.prettierrc	frontend	W17	todo		
web/dashboard/README.md	frontend	W17	todo		
web/dashboard/next.config.mjs	frontend	W17	todo		
web/dashboard/package.json	frontend	W17	todo		
web/dashboard/pnpm-lock.yaml	frontend	W17	todo		
web/dashboard/postcss.config.mjs	frontend	W17	todo		
web/dashboard/src/app/admin/page.tsx	frontend	W17	todo		
web/dashboard/src/app/globals.css	frontend	W17	todo		
web/dashboard/src/app/keys/page.tsx	frontend	W17	todo		
web/dashboard/src/app/layout.tsx	frontend	W17	todo		
web/dashboard/src/app/page.tsx	frontend	W17	todo		
web/dashboard/src/app/settings/page.tsx	frontend	W17	todo		
web/dashboard/src/app/signin/page.tsx	frontend	W17	todo		
web/dashboard/src/app/usage/page.tsx	frontend	W17	todo		
web/dashboard/src/components/AppShell.tsx	frontend	W17	todo		
web/dashboard/src/components/AuthedRoute.tsx	frontend	W17	todo		
web/dashboard/src/lib/api.ts	frontend	W17	todo		
web/dashboard/src/lib/auth.tsx	frontend	W17	todo		
web/dashboard/src/lib/cn.ts	frontend	W17	todo		
web/dashboard/tailwind.config.ts	frontend	W17	todo		
web/dashboard/tsconfig.json	frontend	W17	todo		
web/dashboard/wrangler.toml	frontend	W17	todo		
web/explorer/.eslintrc.json	frontend	W17	todo		
web/explorer/.gitignore	frontend	W17	todo		
web/explorer/.prettierrc	frontend	W17	todo		
web/explorer/README.md	frontend	W17	todo		
web/explorer/next.config.mjs	frontend	W17	todo		
web/explorer/package.json	frontend	W17	todo		
web/explorer/pnpm-lock.yaml	frontend	W17	todo		
web/explorer/postcss.config.mjs	frontend	W17	todo		
web/explorer/public/_headers	frontend	W17	todo		
web/explorer/public/_redirects	frontend	W17	todo		
web/explorer/public/llms.txt	frontend	W17	todo		
web/explorer/public/og.svg	frontend	W17	todo		
web/explorer/src/api/client.ts	frontend	W17	todo		
web/explorer/src/api/hooks.ts	frontend	W17	todo		
web/explorer/src/api/types.ts	frontend	W17	todo		
web/explorer/src/app/.well-known/security.txt/route.ts	frontend	W17	todo		
web/explorer/src/app/HomeBlogStrip.tsx	frontend	W17	todo		
web/explorer/src/app/HomeCurrencies.tsx	frontend	W17	todo		
web/explorer/src/app/HomeLivePanels.tsx	frontend	W17	todo		
web/explorer/src/app/HomeNetworkStrip.tsx	frontend	W17	todo		
web/explorer/src/app/HomeRecentChanges.tsx	frontend	W17	todo		
web/explorer/src/app/HomeRecentTrades.tsx	frontend	W17	todo		
web/explorer/src/app/HomeTopAssets.tsx	frontend	W17	todo		
web/explorer/src/app/HomeTopMarkets.tsx	frontend	W17	todo		
web/explorer/src/app/HomeTopMovers.tsx	frontend	W17	todo		
web/explorer/src/app/HomeTryAPI.tsx	frontend	W17	todo		
web/explorer/src/app/account/AccountDashboard.tsx	frontend	W17	todo		
web/explorer/src/app/account/page.tsx	frontend	W17	todo		
web/explorer/src/app/aggregators/ReferencePriceAggregators.tsx	frontend	W17	todo		
web/explorer/src/app/aggregators/page.tsx	frontend	W17	todo		
web/explorer/src/app/anomalies/page.tsx	frontend	W17	todo		
web/explorer/src/app/apple-icon.svg	frontend	W17	todo		
web/explorer/src/app/assets/AssetsTable.tsx	frontend	W17	todo		
web/explorer/src/app/assets/VerifiedCurrenciesStrip.tsx	frontend	W17	todo		
web/explorer/src/app/assets/[slug]/AssetAbout.tsx	frontend	W17	todo		
web/explorer/src/app/assets/[slug]/AssetClientFallback.tsx	frontend	W17	todo		
web/explorer/src/app/assets/[slug]/AssetConverter.tsx	frontend	W17	todo		
web/explorer/src/app/assets/[slug]/AssetTabs.tsx	frontend	W17	todo		
web/explorer/src/app/assets/[slug]/ChartPanel.tsx	frontend	W17	todo		
web/explorer/src/app/assets/[slug]/HistoryTabPanel.tsx	frontend	W17	todo		
web/explorer/src/app/assets/[slug]/IssuerPanel.tsx	frontend	W17	todo		
web/explorer/src/app/assets/[slug]/LiquidityTabPanel.tsx	frontend	W17	todo		
web/explorer/src/app/assets/[slug]/MarketsTabPanel.tsx	frontend	W17	todo		
web/explorer/src/app/assets/[slug]/NetworksPanel.tsx	frontend	W17	todo		
web/explorer/src/app/assets/[slug]/PriceSparklines.tsx	frontend	W17	todo		
web/explorer/src/app/assets/[slug]/SupplyTabPanel.tsx	frontend	W17	todo		
web/explorer/src/app/assets/[slug]/[network]/page.tsx	frontend	W17	todo		
web/explorer/src/app/assets/[slug]/page.tsx	frontend	W17	todo		
web/explorer/src/app/assets/catalogue.ts	frontend	W17	todo		
web/explorer/src/app/assets/page.tsx	frontend	W17	todo		
web/explorer/src/app/auth/callback/CallbackHandler.tsx	frontend	W17	todo		
web/explorer/src/app/auth/callback/page.tsx	frontend	W17	todo		
web/explorer/src/app/blog.atom/route.ts	frontend	W17	todo		
web/explorer/src/app/blog/[slug]/page.tsx	frontend	W17	todo		
web/explorer/src/app/blog/page.tsx	frontend	W17	todo		
web/explorer/src/app/careers/page.tsx	frontend	W17	todo		
web/explorer/src/app/changelog.atom/route.ts	frontend	W17	todo		
web/explorer/src/app/changelog/page.tsx	frontend	W17	todo		
web/explorer/src/app/company/page.tsx	frontend	W17	todo		
web/explorer/src/app/contact/page.tsx	frontend	W17	todo		
web/explorer/src/app/convert/[from]/[to]/ConvertPair.tsx	frontend	W17	todo		
web/explorer/src/app/convert/[from]/[to]/page.tsx	frontend	W17	todo		
web/explorer/src/app/dev/primitives/page.tsx	frontend	W17	todo		
web/explorer/src/app/dexes/DexProtocolsTable.tsx	frontend	W17	todo		
web/explorer/src/app/dexes/DexesView.tsx	frontend	W17	todo		
web/explorer/src/app/dexes/[source]/PoolsTable.tsx	frontend	W17	todo		
web/explorer/src/app/dexes/[source]/SourceStatsPanel.tsx	frontend	W17	todo		
web/explorer/src/app/dexes/[source]/page.tsx	frontend	W17	todo		
web/explorer/src/app/dexes/page.tsx	frontend	W17	todo		
web/explorer/src/app/diagnostics/BackfillSummary.tsx	frontend	W17	todo		
web/explorer/src/app/diagnostics/CursorsTable.tsx	frontend	W17	todo		
web/explorer/src/app/diagnostics/HealthSummary.tsx	frontend	W17	todo		
web/explorer/src/app/diagnostics/page.tsx	frontend	W17	todo		
web/explorer/src/app/divergences/page.tsx	frontend	W17	todo		
web/explorer/src/app/embed/asset/[slug]/page.tsx	frontend	W17	todo		
web/explorer/src/app/embed/currency/[ticker]/page.tsx	frontend	W17	todo		
web/explorer/src/app/embed/layout.tsx	frontend	W17	todo		
web/explorer/src/app/embed/pair/[pair]/page.tsx	frontend	W17	todo		
web/explorer/src/app/exchanges/ExchangesView.tsx	frontend	W17	todo		
web/explorer/src/app/exchanges/[name]/PairsTable.tsx	frontend	W17	todo		
web/explorer/src/app/exchanges/[name]/VenueChart.tsx	frontend	W17	todo		
web/explorer/src/app/exchanges/[name]/page.tsx	frontend	W17	todo		
web/explorer/src/app/exchanges/page.tsx	frontend	W17	todo		
web/explorer/src/app/globals.css	frontend	W17	todo		
web/explorer/src/app/icon.svg	frontend	W17	todo		
web/explorer/src/app/issuers/IssuersTable.tsx	frontend	W17	todo		
web/explorer/src/app/issuers/[g_strkey]/page.tsx	frontend	W17	todo		
web/explorer/src/app/issuers/page.tsx	frontend	W17	todo		
web/explorer/src/app/layout.tsx	frontend	W17	todo		
web/explorer/src/app/lending/LendingPoolsTable.tsx	frontend	W17	todo		
web/explorer/src/app/lending/[pool]/page.tsx	frontend	W17	todo		
web/explorer/src/app/lending/page.tsx	frontend	W17	todo		
web/explorer/src/app/markets/MarketsTable.tsx	frontend	W17	todo		
web/explorer/src/app/markets/[pair]/PairChart.tsx	frontend	W17	todo		
web/explorer/src/app/markets/[pair]/page.tsx	frontend	W17	todo		
web/explorer/src/app/markets/page.tsx	frontend	W17	todo		
web/explorer/src/app/methodology/page.tsx	frontend	W17	todo		
web/explorer/src/app/mev/page.tsx	frontend	W17	todo		
web/explorer/src/app/networks/page.tsx	frontend	W17	todo		
web/explorer/src/app/not-found.tsx	frontend	W17	todo		
web/explorer/src/app/oracles/OraclesView.tsx	frontend	W17	todo		
web/explorer/src/app/oracles/page.tsx	frontend	W17	todo		
web/explorer/src/app/page.tsx	frontend	W17	todo		
web/explorer/src/app/pricing/page.tsx	frontend	W17	todo		
web/explorer/src/app/research/StatusBadge.tsx	frontend	W17	todo		
web/explorer/src/app/research/adr/[id]/page.tsx	frontend	W17	todo		
web/explorer/src/app/research/architecture/[slug]/page.tsx	frontend	W17	todo		
web/explorer/src/app/research/architecture/page.tsx	frontend	W17	todo		
web/explorer/src/app/research/discovery/[slug]/page.tsx	frontend	W17	todo		
web/explorer/src/app/research/discovery/page.tsx	frontend	W17	todo		
web/explorer/src/app/research/operations/[slug]/page.tsx	frontend	W17	todo		
web/explorer/src/app/research/operations/page.tsx	frontend	W17	todo		
web/explorer/src/app/research/page.tsx	frontend	W17	todo		
web/explorer/src/app/robots.ts	frontend	W17	todo		
web/explorer/src/app/sdk/page.tsx	frontend	W17	todo		
web/explorer/src/app/signin/SignInForm.tsx	frontend	W17	todo		
web/explorer/src/app/signin/page.tsx	frontend	W17	todo		
web/explorer/src/app/signup/page.tsx	frontend	W17	todo		
web/explorer/src/app/sitemap.ts	frontend	W17	todo		
web/explorer/src/app/sources/SourcesTable.tsx	frontend	W17	todo		
